model,gpu,framework,precision,gpu_count,isl,osl,concurrency,rows,output_p50_tok_s_mw,output_p10_tok_s_mw,output_p90_tok_s_mw,input_p50_tok_s_mw,total_p50_tok_s_mw,median_tpot_ms,median_ttft_ms,power_w_p50,kv_pressure_proxy_isl_x_concurrency,decode_work_proxy_osl_x_concurrency,baseline_1024_1024_output_p50_tok_s_mw,realization_vs_same_config_1024_1024
gptoss120b,b200,vllm,fp4,4,1024,1024,8,55,254691.457157,246978.200102,270001.225105,252810.209545,507501.666702,0.003503,0.025588,2170.0,8192.0,8192.0,254691.457157,1.0
gptoss120b,b200,vllm,fp4,4,1024,8192,8,51,258560.004282,246158.306876,274903.961354,32406.532747,290966.537029,0.003474,0.027914,2170.0,8192.0,65536.0,254691.457157,1.015189
gptoss120b,b200,vllm,fp4,4,8192,1024,8,56,231666.094741,221110.136513,249343.17186,1829118.863842,2060696.859348,0.003813,0.077327,2170.0,65536.0,8192.0,254691.457157,0.909595
gptoss120b,b200,vllm,fp4,8,1024,1024,16,16,227064.528482,214420.572306,228778.089014,223627.730037,456546.235979,0.00395,0.028022,2170.0,16384.0,16384.0,227064.528482,1.0
gptoss120b,b200,vllm,fp4,8,1024,8192,16,12,235586.661121,225934.937926,238612.719984,29530.1768,265143.459626,0.003799,0.02855,2170.0,16384.0,131072.0,227064.528482,1.037532
gptoss120b,b200,vllm,fp4,8,8192,1024,16,14,195160.659229,194671.596648,196368.319626,1566115.442169,1761276.101398,0.004467,0.076629,2170.0,131072.0,16384.0,227064.528482,0.859494
gptoss120b,b200,vllm,fp4,8,1024,1024,32,16,400964.007054,380929.72401,403563.868122,399399.656861,800659.660099,0.004446,0.029755,2170.0,32768.0,32768.0,400964.007054,1.0
gptoss120b,b200,vllm,fp4,8,1024,8192,32,12,424130.43705,405915.441103,428453.826171,52764.77403,476790.56831,0.004217,0.031531,2170.0,32768.0,262144.0,400964.007054,1.057777
gptoss120b,b200,vllm,fp4,8,8192,1024,32,14,302639.17531,297188.404577,317120.805038,2394741.415327,2706295.86805,0.005752,0.107541,2170.0,262144.0,32768.0,400964.007054,0.754779
gptoss120b,b200,vllm,fp4,8,1024,1024,4,55,73254.0193,69621.074488,74684.227189,73970.415631,147224.434931,0.003023,0.025057,2170.0,4096.0,4096.0,73254.0193,1.0
gptoss120b,b200,vllm,fp4,8,1024,8192,4,52,73777.194879,70049.484011,76378.140381,9418.381177,83191.799088,0.003069,0.025939,2170.0,4096.0,32768.0,73254.0193,1.007142
gptoss120b,b200,vllm,fp4,8,8192,1024,4,54,68069.094887,64162.72505,71268.834845,543922.06188,611882.607184,0.003226,0.070517,2170.0,32768.0,4096.0,73254.0193,0.92922
gptoss120b,b200,vllm,fp4,8,1024,1024,64,16,611285.647606,596857.359249,615410.036416,611561.262405,1222846.910011,0.005826,0.035185,2170.0,65536.0,65536.0,611285.647606,1.0
gptoss120b,b200,vllm,fp4,8,1024,8192,64,12,654002.839864,631716.160925,661563.08177,81608.922072,735661.01885,0.005479,0.035022,2170.0,65536.0,524288.0,611285.647606,1.069881
gptoss120b,b200,vllm,fp4,8,8192,1024,64,14,436451.524161,416604.124922,438381.499615,3497625.611876,3934077.136036,0.008146,0.109706,2170.0,524288.0,65536.0,611285.647606,0.713989
gptoss120b,b200,vllm,fp4,8,1024,1024,8,54,135701.448808,128767.917234,137594.801846,134721.486695,270400.555295,0.003302,0.025396,2170.0,8192.0,8192.0,135701.448808,1.0
gptoss120b,b200,vllm,fp4,8,1024,8192,8,52,134770.310997,127904.557184,139218.227728,16892.224314,151661.703417,0.003329,0.026103,2170.0,8192.0,65536.0,135701.448808,0.993138
gptoss120b,b200,vllm,fp4,8,8192,1024,8,13,120908.737446,116760.084565,121172.458271,954630.382984,1075539.12043,0.003658,0.075087,2170.0,65536.0,8192.0,135701.448808,0.890991
gptoss120b,h200,trt,fp4,1,1024,1024,16,53,785800.405499,779324.049464,788714.410768,794165.517668,1579965.923167,0.011596,0.068207,1730.0,16384.0,16384.0,785800.405499,1.0
gptoss120b,h200,trt,fp4,1,1024,8192,16,53,832645.8204,830473.175503,835077.07553,104464.083928,937109.904327,0.010859,0.067569,1730.0,16384.0,131072.0,785800.405499,1.059615
gptoss120b,h200,trt,fp4,1,8192,1024,16,57,611413.909706,607089.450991,615058.537996,4906245.972011,5517413.011259,0.014528,0.277475,1730.0,131072.0,16384.0,785800.405499,0.778078
gptoss120b,h200,trt,fp4,1,1024,1024,32,53,1184221.39481,1176653.704052,1190334.765105,1180022.597379,2364696.787665,0.015302,0.077395,1730.0,32768.0,32768.0,1184221.39481,1.0
gptoss120b,h200,trt,fp4,1,1024,8192,32,53,1328782.621278,1321942.396777,1332707.196244,165002.049612,1493764.572914,0.013469,0.074503,1730.0,32768.0,262144.0,1184221.39481,1.122073
gptoss120b,h200,trt,fp4,1,8192,1024,32,55,823404.736108,813612.470279,827105.91596,6542395.703329,7363147.328097,0.021713,0.288669,1730.0,262144.0,32768.0,1184221.39481,0.695313
gptoss120b,h200,trt,fp4,1,1024,1024,4,53,322734.493225,320955.944898,325005.484377,326131.718342,648625.206533,0.006949,0.066504,1730.0,4096.0,4096.0,322734.493225,1.0
gptoss120b,h200,trt,fp4,1,1024,8192,4,53,335785.521928,335262.161562,336694.14792,42849.118799,378634.640727,0.006776,0.071493,1730.0,4096.0,32768.0,322734.493225,1.040439
gptoss120b,h200,trt,fp4,1,8192,1024,4,56,284722.304201,283270.379168,285624.309424,2274758.321865,2559478.336976,0.00769,0.268498,1730.0,32768.0,4096.0,322734.493225,0.882218
gptoss120b,h200,trt,fp4,1,1024,1024,64,53,1753821.888962,1731990.607422,1768490.554149,1754612.647372,3508434.536335,0.020569,0.096589,1730.0,65536.0,65536.0,1753821.888962,1.0
gptoss120b,h200,trt,fp4,1,1024,8192,64,53,1648888.116204,1639266.817073,1668899.452035,205878.618127,1854766.73433,0.018336,14.154406,1730.0,65536.0,524288.0,1753821.888962,0.940169
gptoss120b,h200,trt,fp4,1,8192,1024,64,55,980743.641452,967247.310342,989445.033672,7857770.578627,8836400.927922,0.031093,4.259466,1730.0,524288.0,65536.0,1753821.888962,0.559204
gptoss120b,h200,trt,fp4,1,1024,1024,8,52,529218.345209,525315.172112,531592.089798,525669.592681,1054527.683186,0.008515,0.063046,1730.0,8192.0,8192.0,529218.345209,1.0
gptoss120b,h200,trt,fp4,1,1024,8192,8,53,548779.755189,546685.627403,551298.611408,68777.417827,617560.88457,0.008359,0.06819,1730.0,8192.0,65536.0,529218.345209,1.036963
gptoss120b,h200,trt,fp4,1,8192,1024,8,55,448167.269816,445788.554429,450472.035177,3538487.800479,3986655.070295,0.009861,0.274448,1730.0,65536.0,8192.0,529218.345209,0.846848
gptoss120b,h200,trt,fp4,16,1024,1024,16,38,306121.40823,296523.050821,309541.484503,309380.174577,615501.582807,0.007351,0.070702,1730.0,16384.0,16384.0,306121.40823,1.0
gptoss120b,h200,trt,fp4,16,1024,8192,16,39,334376.026234,332537.725299,335427.573169,41951.810699,376326.978742,0.006746,0.075659,1730.0,16384.0,131072.0,306121.40823,1.092299
gptoss120b,h200,trt,fp4,16,8192,1024,16,41,260919.693078,256327.124858,262058.152751,2093647.816377,2354358.372114,0.008411,0.149968,1730.0,131072.0,16384.0,306121.40823,0.852341
gptoss120b,h200,trt,fp4,16,1024,1024,32,38,503083.464746,482306.534585,508684.356236,501934.231391,1004575.544933,0.008964,0.070481,1730.0,32768.0,32768.0,503083.464746,1.0
gptoss120b,h200,trt,fp4,16,1024,8192,32,39,592978.978995,586846.159464,595554.172014,73624.404524,666603.38352,0.007591,0.073534,1730.0,32768.0,262144.0,503083.464746,1.178689
gptoss120b,h200,trt,fp4,16,8192,1024,32,41,403254.783492,395781.84661,405680.513297,3202519.778057,3605451.453445,0.010931,0.156367,1730.0,262144.0,32768.0,503083.464746,0.801566
gptoss120b,h200,trt,fp4,16,1024,1024,4,38,111474.32768,110181.24813,112038.984546,112564.50403,224038.83171,0.004972,0.072919,1730.0,4096.0,4096.0,111474.32768,1.0
gptoss120b,h200,trt,fp4,16,1024,8192,4,39,118222.792215,117647.657316,118401.990925,15091.820659,133309.03667,0.004816,0.075198,1730.0,4096.0,32768.0,111474.32768,1.060538
gptoss120b,h200,trt,fp4,16,8192,1024,4,41,106128.179562,105289.432104,106499.903441,847013.474765,952032.126924,0.005164,0.154265,1730.0,32768.0,4096.0,111474.32768,0.952041
gptoss120b,h200,trt,fp4,16,1024,8192,64,39,956303.44705,944440.792014,960920.082692,119403.148251,1075706.595301,0.009419,0.07153,1730.0,65536.0,524288.0,,
gptoss120b,h200,trt,fp4,16,8192,1024,64,40,550291.795131,541505.40694,560257.198618,4409916.268147,4960208.063277,0.016212,0.207225,1730.0,524288.0,65536.0,,
gptoss120b,h200,trt,fp4,16,1024,1024,8,38,187286.89321,184001.606613,188738.226205,185903.521249,373190.414459,0.005978,0.073595,1730.0,8192.0,8192.0,187286.89321,1.0
gptoss120b,h200,trt,fp4,16,1024,8192,8,39,198032.713806,197273.369029,198707.740823,24820.364784,222853.07859,0.00569,0.075211,1730.0,8192.0,65536.0,187286.89321,1.057376
gptoss120b,h200,trt,fp4,16,8192,1024,8,41,170357.949468,167241.976804,171269.667661,1344999.181549,1515287.456183,0.00652,0.152337,1730.0,65536.0,8192.0,187286.89321,0.90961
gptoss120b,h200,trt,fp4,2,1024,1024,16,16,503040.268311,499689.35649,512497.938226,509074.873704,1011435.571107,0.00902,0.077024,1730.0,16384.0,16384.0,503040.268311,1.0
gptoss120b,h200,trt,fp4,2,1024,8192,16,14,551815.142648,550472.792646,553616.643222,69171.253098,621046.095308,0.008222,0.071098,1730.0,16384.0,131072.0,503040.268311,1.09696
gptoss120b,h200,trt,fp4,2,8192,1024,16,15,415872.93537,414054.192239,418726.825984,3337276.21456,3753149.149929,0.010595,0.197498,1730.0,131072.0,16384.0,503040.268311,0.826719
gptoss120b,h200,trt,fp4,2,1024,1024,32,15,800076.294413,784528.86926,815362.758542,797545.443867,1597621.73828,0.011211,0.070354,1730.0,32768.0,32768.0,800076.294413,1.0
gptoss120b,h200,trt,fp4,2,1024,8192,32,15,911810.816778,909101.277926,915798.481813,113191.889759,1025021.454595,0.009839,0.074757,1730.0,32768.0,262144.0,800076.294413,1.139655
gptoss120b,h200,trt,fp4,2,8192,1024,32,15,600399.706517,598066.419513,605612.503593,4766362.339151,5368965.347135,0.01481,0.211841,1730.0,262144.0,32768.0,800076.294413,0.750428
gptoss120b,h200,trt,fp4,2,1024,1024,4,15,188715.131844,187502.967788,189696.965695,190564.393701,379275.825604,0.005866,0.07182,1730.0,4096.0,4096.0,188715.131844,1.0
gptoss120b,h200,trt,fp4,2,1024,8192,4,14,198262.771775,197835.414607,198929.07062,25280.82182,223562.805595,0.00576,0.077394,1730.0,4096.0,32768.0,188715.131844,1.050593
gptoss120b,h200,trt,fp4,2,8192,1024,4,15,173859.020811,172788.506117,174479.749006,1388142.340319,1562888.909939,0.00632,0.200265,1730.0,32768.0,4096.0,188715.131844,0.921278
gptoss120b,h200,trt,fp4,2,1024,1024,64,15,1227403.555291,1219183.675892,1280461.056267,1226263.734682,2455360.518935,0.014747,0.086308,1730.0,65536.0,65536.0,1227403.555291,1.0
gptoss120b,h200,trt,fp4,2,1024,8192,64,14,1432162.776192,1421911.644434,1440549.651178,178818.496172,1610981.272363,0.012571,0.075732,1730.0,65536.0,524288.0,1227403.555291,1.166823
gptoss120b,h200,trt,fp4,2,8192,1024,64,15,801227.380821,792718.471368,804326.799619,6420858.338129,7222085.71895,0.022492,0.255998,1730.0,524288.0,65536.0,1227403.555291,0.652782
gptoss120b,h200,trt,fp4,2,1024,1024,8,15,322577.142083,321597.340386,327602.276391,321074.985607,642771.607162,0.006934,0.080866,1730.0,8192.0,8192.0,322577.142083,1.0
gptoss120b,h200,trt,fp4,2,1024,8192,8,14,343802.769988,342920.93457,345134.393257,43080.383572,386893.176623,0.00657,0.076417,1730.0,8192.0,65536.0,322577.142083,1.0658
gptoss120b,h200,trt,fp4,2,8192,1024,8,15,287726.304978,286164.870687,289042.505109,2271310.41509,2559458.509923,0.007705,0.201445,1730.0,65536.0,8192.0,322577.142083,0.891961
gptoss120b,h200,trt,fp4,4,1024,1024,16,53,504437.102713,298817.77117,514964.02184,509807.006975,1014244.109689,0.008822,0.068356,1730.0,16384.0,16384.0,504437.102713,1.0
gptoss120b,h200,trt,fp4,4,1024,8192,16,53,551561.006471,333415.623483,553759.488724,69238.819443,620760.075102,0.008215,0.069329,1730.0,16384.0,131072.0,504437.102713,1.093419
gptoss120b,h200,trt,fp4,4,8192,1024,16,56,415462.404564,258689.14707,418797.192693,3332694.433837,3747501.675577,0.010559,0.191964,1730.0,131072.0,16384.0,504437.102713,0.823616
gptoss120b,h200,trt,fp4,4,1024,1024,32,53,786434.038191,483531.069459,813773.204031,784444.416374,1570380.379861,0.011152,0.078231,1730.0,32768.0,32768.0,786434.038191,1.0
gptoss120b,h200,trt,fp4,4,1024,8192,32,53,911511.894188,590451.714814,914283.381153,113173.52352,1024685.417709,0.009829,0.068721,1730.0,32768.0,262144.0,786434.038191,1.159044
gptoss120b,h200,trt,fp4,4,8192,1024,32,56,601044.384718,398209.720286,606807.259742,4768173.190152,5366043.778135,0.014717,0.19838,1730.0,262144.0,32768.0,786434.038191,0.764265
gptoss120b,h200,trt,fp4,4,1024,1024,4,53,187635.694149,110594.690859,189455.128015,189471.55434,377106.393725,0.005855,0.081458,1730.0,4096.0,4096.0,187635.694149,1.0
gptoss120b,h200,trt,fp4,4,1024,8192,4,53,198083.11536,118107.516248,199214.783846,25277.108117,223360.223478,0.00575,0.074011,1730.0,4096.0,32768.0,187635.694149,1.055679
gptoss120b,h200,trt,fp4,4,8192,1024,4,57,173674.515234,104901.431033,174644.472067,1387881.541449,1559071.950511,0.006303,0.188111,1730.0,32768.0,4096.0,187635.694149,0.925594
gptoss120b,h200,trt,fp4,4,1024,1024,64,53,1228866.61587,771862.156937,1284056.716468,1229420.683884,2458287.299755,0.014143,0.082566,1730.0,65536.0,65536.0,1228866.61587,1.0
gptoss120b,h200,trt,fp4,4,1024,8192,64,53,1428180.870304,951260.847761,1436791.28001,178351.678441,1606502.189454,0.01255,0.072548,1730.0,65536.0,524288.0,1228866.61587,1.162194
gptoss120b,h200,trt,fp4,4,8192,1024,64,56,800954.665805,546827.011321,805228.336195,6421500.541771,7219627.526347,0.022432,0.249985,1730.0,524288.0,65536.0,1228866.61587,0.651783
gptoss120b,h200,trt,fp4,4,1024,1024,8,54,321747.386309,184224.003012,328202.716101,319370.838195,641118.224504,0.006869,0.07368,1730.0,8192.0,8192.0,321747.386309,1.0
gptoss120b,h200,trt,fp4,4,1024,8192,8,53,343005.10019,197815.184108,344662.785577,42990.430954,385995.531144,0.006558,0.073216,1730.0,8192.0,65536.0,321747.386309,1.06607
gptoss120b,h200,trt,fp4,4,8192,1024,8,56,285867.742711,168819.765606,289026.239082,2257084.123865,2541981.720363,0.007709,0.195797,1730.0,65536.0,8192.0,321747.386309,0.888485
gptoss120b,h200,trt,fp4,64,1024,1024,4,38,63328.434725,62164.607003,63762.89511,63970.337507,127276.197355,0.004351,0.073297,1730.0,4096.0,4096.0,63328.434725,1.0
gptoss120b,h200,trt,fp4,64,1024,8192,4,38,68046.963064,67704.376739,68223.294761,8683.377376,76730.340439,0.004165,0.076806,1730.0,4096.0,32768.0,63328.434725,1.074509
gptoss120b,h200,trt,fp4,64,8192,1024,4,41,61226.522557,60409.987964,61582.536251,488525.688722,549923.588164,0.004466,0.139606,1730.0,32768.0,4096.0,63328.434725,0.966809
gptoss120b,h200,trt,fp4,64,1024,1024,8,38,101174.825697,98457.348549,101900.206333,100427.510097,201602.335795,0.005528,0.071611,1730.0,8192.0,8192.0,101174.825697,1.0
gptoss120b,h200,trt,fp4,64,1024,8192,8,39,108042.220612,107314.367691,108701.910166,13541.436039,121583.656651,0.005227,0.075144,1730.0,8192.0,65536.0,101174.825697,1.067877
gptoss120b,h200,trt,fp4,64,8192,1024,8,41,95053.728019,93106.124512,95732.430682,750691.369092,844651.901392,0.005846,0.136271,1730.0,65536.0,8192.0,101174.825697,0.9395
gptoss120b,h200,trt,fp4,8,1024,1024,16,15,158323.616139,153082.627299,160135.651914,160009.024798,318332.640937,0.007108,0.076123,1730.0,16384.0,16384.0,158323.616139,1.0
gptoss120b,h200,trt,fp4,8,1024,8192,16,14,173790.921854,173513.967765,175033.067417,21837.010482,195594.801728,0.006496,0.090578,1730.0,16384.0,131072.0,158323.616139,1.097694
gptoss120b,h200,trt,fp4,8,8192,1024,16,14,141589.785832,131368.859514,142015.090188,1136222.591795,1277812.377628,0.007757,0.132966,1730.0,131072.0,16384.0,158323.616139,0.894306
gptoss120b,h200,trt,fp4,8,1024,1024,32,16,262215.007312,259088.270957,278144.352041,261204.232284,523600.559984,0.008602,0.090436,1730.0,32768.0,32768.0,262215.007312,1.0
gptoss120b,h200,trt,fp4,8,1024,8192,32,14,323315.341679,322302.810281,327227.106597,40123.573246,363458.247832,0.00697,0.090166,1730.0,32768.0,262144.0,262215.007312,1.233016
gptoss120b,h200,trt,fp4,8,8192,1024,32,15,230500.200711,222995.334612,231855.310608,1830558.513536,2061206.187634,0.009542,0.146916,1730.0,262144.0,32768.0,262215.007312,0.87905
gptoss120b,h200,trt,fp4,8,1024,1024,4,16,62477.004213,62342.083596,63479.279,63088.005453,125565.009667,0.004382,0.089032,1730.0,4096.0,4096.0,62477.004213,1.0
gptoss120b,h200,trt,fp4,8,1024,8192,4,14,68155.078226,68031.77887,68287.245082,8697.326038,76852.252025,0.004152,0.089863,1730.0,4096.0,32768.0,62477.004213,1.090883
gptoss120b,h200,trt,fp4,8,8192,1024,4,15,60943.161741,60450.335304,61504.891685,486490.239954,547842.678378,0.004474,0.146293,1730.0,32768.0,4096.0,62477.004213,0.975449
gptoss120b,h200,trt,fp4,8,1024,1024,64,16,417286.631465,395528.05074,443785.296095,402684.980302,834761.407984,0.01089,0.08967,1730.0,65536.0,65536.0,417286.631465,1.0
gptoss120b,h200,trt,fp4,8,1024,8192,64,14,563619.165069,553887.680818,566798.544075,70452.738911,633992.123497,0.007965,0.074595,1730.0,65536.0,524288.0,417286.631465,1.350676
gptoss120b,h200,trt,fp4,8,8192,1024,64,15,329537.717916,324169.928767,337318.451003,2640842.106071,2970379.823988,0.013342,0.192604,1730.0,524288.0,65536.0,417286.631465,0.789715
gptoss120b,h200,trt,fp4,8,1024,1024,8,14,98660.50945,98197.380418,100947.820922,97931.765542,196592.274993,0.005654,0.088848,1730.0,8192.0,8192.0,98660.50945,1.0
gptoss120b,h200,trt,fp4,8,1024,8192,8,14,108572.481558,107588.742824,108711.703364,13607.89612,122180.377677,0.005196,0.075521,1730.0,8192.0,65536.0,98660.50945,1.100465
gptoss120b,h200,trt,fp4,8,8192,1024,8,15,94577.306846,93853.595528,95290.144629,746731.564343,841308.871189,0.00586,0.143355,1730.0,65536.0,8192.0,98660.50945,0.958614
gptoss120b,h200,vllm,fp4,1,1024,1024,16,15,721670.395517,716188.794961,727660.185424,729352.821952,1451023.217469,0.012562,0.090853,1730.0,16384.0,16384.0,721670.395517,1.0
gptoss120b,h200,vllm,fp4,1,1024,8192,16,14,766814.598023,760618.179298,771776.021336,96336.694286,863019.469966,0.011891,0.093837,1730.0,16384.0,131072.0,721670.395517,1.062555
gptoss120b,h200,vllm,fp4,1,8192,1024,16,57,522627.482694,519607.652055,535616.636762,4194701.0156,4716582.21918,0.016955,0.362732,1730.0,131072.0,16384.0,721670.395517,0.724191
gptoss120b,h200,vllm,fp4,1,1024,1024,32,15,1022779.220679,1017982.814079,1029873.123143,1019543.902538,2042323.123217,0.017716,0.104085,1730.0,32768.0,32768.0,1022779.220679,1.0
gptoss120b,h200,vllm,fp4,1,1024,8192,32,14,1119053.156451,1115345.771725,1128557.929944,138770.451958,1257995.050166,0.016163,0.102627,1730.0,32768.0,262144.0,1022779.220679,1.09413
gptoss120b,h200,vllm,fp4,1,8192,1024,32,58,681471.929443,676820.027808,695057.074939,5412186.476039,6091992.648256,0.026217,0.385774,1730.0,262144.0,32768.0,1022779.220679,0.666294
gptoss120b,h200,vllm,fp4,1,1024,1024,4,55,327688.195664,325298.279336,345003.458733,330892.861066,658581.056729,0.006821,0.082788,1730.0,4096.0,4096.0,327688.195664,1.0
gptoss120b,h200,vllm,fp4,1,1024,8192,4,56,346517.867298,341012.564079,364295.312527,44190.355166,390736.525614,0.006569,0.08211,1730.0,4096.0,32768.0,327688.195664,1.057462
gptoss120b,h200,vllm,fp4,1,8192,1024,4,59,280327.953523,278416.12939,294410.142788,2239302.429981,2519191.84858,0.007749,0.343293,1730.0,32768.0,4096.0,327688.195664,0.855472
gptoss120b,h200,vllm,fp4,1,1024,1024,64,15,1450980.579689,1443559.475465,1456693.53765,1451634.793839,2902615.373529,0.025112,0.121448,1730.0,65536.0,65536.0,1450980.579689,1.0
gptoss120b,h200,vllm,fp4,1,1024,8192,64,13,1544868.333157,1533507.602227,1560958.499018,192890.805927,1737759.139084,0.023646,0.124316,1730.0,65536.0,524288.0,1450980.579689,1.064706
gptoss120b,h200,vllm,fp4,1,8192,1024,64,58,812445.547704,803878.812062,824155.096751,6507923.192581,7321496.91745,0.044558,0.430918,1730.0,524288.0,65536.0,1450980.579689,0.559929
gptoss120b,h200,vllm,fp4,1,1024,1024,8,15,496202.326415,491479.563559,504037.445621,492537.188009,988739.514424,0.009038,0.087157,1730.0,8192.0,8192.0,496202.326415,1.0
gptoss120b,h200,vllm,fp4,1,1024,8192,8,14,522272.213306,513443.874092,526517.755358,65458.815373,587731.028678,0.008688,0.089413,1730.0,8192.0,65536.0,496202.326415,1.052539
gptoss120b,h200,vllm,fp4,1,8192,1024,8,58,401945.705453,399154.61696,414400.89268,3174309.218728,3575492.885253,0.010973,0.352868,1730.0,65536.0,8192.0,496202.326415,0.810044
gptoss120b,h200,vllm,fp4,2,1024,1024,16,55,537531.601606,532639.782778,561314.047867,543489.703654,1080785.409654,0.008398,0.063075,1730.0,16384.0,16384.0,537531.601606,1.0
gptoss120b,h200,vllm,fp4,2,1024,8192,16,56,563503.762543,556528.40638,591384.043561,70697.411675,634201.174218,0.008037,0.063476,1730.0,16384.0,131072.0,537531.601606,1.048317
gptoss120b,h200,vllm,fp4,2,8192,1024,16,57,402255.598428,398990.161633,415207.051865,3228065.928445,3630256.092413,0.010953,0.231911,1730.0,131072.0,16384.0,537531.601606,0.748339
gptoss120b,h200,vllm,fp4,2,1024,1024,32,55,802275.110658,795044.553981,825260.540885,799737.304682,1602012.41534,0.011271,0.067966,1730.0,32768.0,32768.0,802275.110658,1.0
gptoss120b,h200,vllm,fp4,2,1024,8192,32,56,866611.231226,858037.831095,891872.422464,107598.647023,974209.87825,0.010487,0.07094,1730.0,32768.0,262144.0,802275.110658,1.080192
gptoss120b,h200,vllm,fp4,2,8192,1024,32,56,533200.868152,531150.348648,542790.582189,4234081.760148,4768051.937897,0.016734,0.24629,1730.0,262144.0,32768.0,802275.110658,0.664611
gptoss120b,h200,vllm,fp4,2,1024,1024,4,55,210465.379766,209580.244676,224491.480365,212496.994538,422989.030565,0.005302,0.053072,1730.0,4096.0,4096.0,210465.379766,1.0
gptoss120b,h200,vllm,fp4,2,1024,8192,4,56,222122.482939,219286.044816,236091.775733,28344.738048,250467.220987,0.005118,0.055585,1730.0,4096.0,32768.0,210465.379766,1.055387
gptoss120b,h200,vllm,fp4,2,8192,1024,4,57,187885.222081,186789.931596,197848.995281,1501090.872246,1688976.094328,0.00579,0.221866,1730.0,32768.0,4096.0,210465.379766,0.892713
gptoss120b,h200,vllm,fp4,2,1024,1024,64,56,1183259.811417,1178227.22846,1205922.196498,1183793.31636,2367053.127777,0.015309,0.07208,1730.0,65536.0,65536.0,1183259.811417,1.0
gptoss120b,h200,vllm,fp4,2,1024,8192,64,56,1262434.997937,1255150.309357,1292194.059011,157640.492982,1420061.443477,0.014429,0.073945,1730.0,65536.0,524288.0,1183259.811417,1.066913
gptoss120b,h200,vllm,fp4,2,8192,1024,64,57,675766.578936,674289.700486,685764.251589,5415710.080823,6091209.906075,0.026679,0.270727,1730.0,524288.0,65536.0,1183259.811417,0.571106
gptoss120b,h200,vllm,fp4,2,1024,1024,8,54,346600.009254,343662.802271,364449.153895,344180.764685,690639.899505,0.006471,0.056433,1730.0,8192.0,8192.0,346600.009254,1.0
gptoss120b,h200,vllm,fp4,2,1024,8192,8,56,363255.460029,359612.527381,381100.034933,45536.669467,408783.963146,0.006233,0.056867,1730.0,8192.0,65536.0,346600.009254,1.048054
gptoss120b,h200,vllm,fp4,2,8192,1024,8,57,290809.252836,289562.511672,303484.433454,2296966.304452,2586882.756485,0.007558,0.226196,1730.0,65536.0,8192.0,346600.009254,0.839034
gptoss120b,h200,vllm,fp4,4,1024,1024,16,55,370951.961578,368520.211705,392290.993144,374900.871182,745852.83276,0.006066,0.04238,1730.0,16384.0,16384.0,370951.961578,1.0
gptoss120b,h200,vllm,fp4,4,1024,8192,16,58,390990.790885,387356.813071,415746.019956,49053.863952,440044.654837,0.005761,0.042703,1730.0,16384.0,131072.0,370951.961578,1.05402
gptoss120b,h200,vllm,fp4,4,8192,1024,16,58,289565.974311,287836.216976,303341.767163,2322497.172689,2612394.546832,0.007568,0.153131,1730.0,131072.0,16384.0,370951.961578,0.780602
gptoss120b,h200,vllm,fp4,4,1024,1024,32,55,584989.357755,581918.335753,611406.739413,583669.925457,1168128.241192,0.007679,0.047938,1730.0,32768.0,32768.0,584989.357755,1.0
gptoss120b,h200,vllm,fp4,4,1024,8192,32,56,625747.813256,621022.353964,654249.867251,77692.990418,703440.803674,0.007231,0.047097,1730.0,32768.0,262144.0,584989.357755,1.069674
gptoss120b,h200,vllm,fp4,4,8192,1024,32,58,408499.420032,406750.656532,422764.401215,3244643.198061,3651704.681602,0.010878,0.162073,1730.0,262144.0,32768.0,584989.357755,0.698302
gptoss120b,h200,vllm,fp4,4,1024,1024,4,55,128806.261232,111589.956113,138606.595333,130143.796129,258872.198505,0.004326,0.03964,1730.0,4096.0,4096.0,128806.261232,1.0
gptoss120b,h200,vllm,fp4,4,1024,8192,4,55,133896.160491,113591.969092,144574.882429,17102.919331,150982.461457,0.004246,0.040276,1730.0,4096.0,32768.0,128806.261232,1.039516
gptoss120b,h200,vllm,fp4,4,8192,1024,4,57,117517.950046,100847.302083,126111.096623,939682.470166,1056416.284812,0.004653,0.148905,1730.0,32768.0,4096.0,128806.261232,0.912362
gptoss120b,h200,vllm,fp4,4,1024,1024,64,57,888050.614749,884391.854444,920763.160847,888729.611371,1776501.631327,0.010152,0.056584,1730.0,65536.0,65536.0,888050.614749,1.0
gptoss120b,h200,vllm,fp4,4,1024,8192,64,55,937781.360092,933432.510048,969424.849646,117127.013519,1054871.858,0.009699,0.056212,1730.0,65536.0,524288.0,888050.614749,1.056
gptoss120b,h200,vllm,fp4,4,8192,1024,64,57,521386.001397,519823.731578,533931.671303,4178738.792686,4699657.656345,0.017259,0.243618,1730.0,524288.0,65536.0,888050.614749,0.587113
gptoss120b,h200,vllm,fp4,4,1024,1024,8,55,226057.330239,216843.608776,240753.921159,224545.684886,450444.915378,0.004964,0.039341,1730.0,8192.0,8192.0,226057.330239,1.0
gptoss120b,h200,vllm,fp4,4,1024,8192,8,57,234301.334166,224117.909347,250101.476553,29371.309275,263667.414505,0.004811,0.041952,1730.0,8192.0,65536.0,226057.330239,1.036469
gptoss120b,h200,vllm,fp4,4,8192,1024,8,58,196270.268491,190696.598604,207735.021723,1549588.123619,1745773.2653,0.005627,0.151056,1730.0,65536.0,8192.0,226057.330239,0.868232
