group,left_ticker,left_company,right_ticker,right_company,observations,start_date,end_date,pearson_corr,beta_left_to_right,same_direction_share
Energy,EQIX,Equinix,RWE.DE,RWE,77,2020-02-28,2026-06-15,0.14797029488450936,0.1369859771855946,0.5584415584415584
Energy,6501.T,Hitachi,NEE,NextEra Energy,77,2020-02-28,2026-06-15,0.13932476541858493,0.15553332152799548,0.5194805194805194
Energy,BEPC,Brookfield Renewable,VRT,Vertiv,71,2020-08-31,2026-06-15,0.12656684578900526,0.08537935768161241,0.6197183098591549
Energy,BE,Bloom Energy,SO,Southern Company,77,2020-02-28,2026-06-15,0.12594642746540963,0.6447363330260821,0.5844155844155844
Energy,GEV,GE Vernova,RWE.DE,RWE,27,2024-04-30,2026-06-15,0.11429222614280622,0.18229295776405532,0.7407407407407407
Energy,CEG,Constellation Energy,IBE.MC,Iberdrola,53,2022-02-28,2026-06-15,0.0997330399234938,0.2895576314602519,0.5094339622641509
Energy,BE,Bloom Energy,CEG,Constellation Energy,53,2022-02-28,2026-06-15,0.06379077929984242,0.13993166403832638,0.5283018867924528
Energy,6501.T,Hitachi,D,Dominion Energy,77,2020-02-28,2026-06-15,0.059715628972320314,0.07869567146017246,0.5324675324675324
Energy,6501.T,Hitachi,IBE.MC,Iberdrola,77,2020-02-28,2026-06-15,0.03167098065287737,0.045612349741417216,0.4675324675324675
Energy,6501.T,Hitachi,RWE.DE,RWE,77,2020-02-28,2026-06-15,0.03156392617968637,0.03363321746572177,0.4675324675324675
Energy,GEV,GE Vernova,IBE.MC,Iberdrola,27,2024-04-30,2026-06-15,0.02197813113931735,0.07465634032637947,0.6666666666666666
Energy,CEG,Constellation Energy,RWE.DE,RWE,53,2022-02-28,2026-06-15,-0.051183722162312234,-0.09018165756749082,0.5471698113207547
HW equipment,AMAT,Applied Materials,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.8830419178109766,0.8554642961838971,0.8701298701298701
HW equipment,AMAT,Applied Materials,KLAC,KLA,77,2020-02-28,2026-06-15,0.8744853923900511,1.065150917786334,0.8701298701298701
HW equipment,KLAC,KLA,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.8269907800824635,0.6577527154139199,0.8961038961038961
HW equipment,ASML,ASML,KLAC,KLA,77,2020-02-28,2026-06-15,0.820562808352137,0.9430569607251293,0.8701298701298701
HW equipment,8035.T,Tokyo Electron,AMAT,Applied Materials,77,2020-02-28,2026-06-15,0.8196437576421919,0.9078301676770083,0.8181818181818182
HW equipment,7735.T,Screen Holdings,8035.T,Tokyo Electron,77,2020-02-28,2026-06-15,0.8169371776503335,0.86216304381834,0.8701298701298701
HW equipment,ASM.AS,ASM International,ASML,ASML,77,2020-02-28,2026-06-15,0.8146938266936539,0.9529479574588747,0.7922077922077922
HW equipment,LRCX,Lam Research,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.8094580085073784,0.7357912382685143,0.8831168831168831
HW equipment,ASML,ASML,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.8043173236100805,0.7352169328571712,0.8181818181818182
HW equipment,AMAT,Applied Materials,ASML,ASML,77,2020-02-28,2026-06-15,0.7998949050189237,0.8477453592744699,0.7922077922077922
HW equipment,8035.T,Tokyo Electron,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.7989055137419656,0.8572262505883431,0.8181818181818182
HW equipment,AMAT,Applied Materials,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.7708167315356912,0.6787846135401705,0.8311688311688312
HW equipment,8035.T,Tokyo Electron,KLAC,KLA,77,2020-02-28,2026-06-15,0.7607380966985918,1.0262973962091633,0.8181818181818182
HW equipment,ASM.AS,ASM International,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.7586283212216907,0.7269516972840695,0.8051948051948052
HW equipment,ASM.AS,ASM International,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.7468247554227344,0.7985121734001919,0.7922077922077922
HW equipment,6146.T,Disco,6857.T,Advantest,77,2020-02-28,2026-06-15,0.742880673972628,0.6006817829267537,0.7792207792207793
HW equipment,ASM.AS,ASM International,KLAC,KLA,77,2020-02-28,2026-06-15,0.7349516081670804,0.988006037925515,0.8181818181818182
HW equipment,AMAT,Applied Materials,ASM.AS,ASM International,77,2020-02-28,2026-06-15,0.7263971133162848,0.658160542238322,0.7922077922077922
HW equipment,8035.T,Tokyo Electron,ASM.AS,ASM International,77,2020-02-28,2026-06-15,0.7226494929158768,0.7252118795010685,0.8441558441558441
HW equipment,KLAC,KLA,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.720227162988566,0.5207050219592206,0.8051948051948052
HW equipment,7735.T,Screen Holdings,AMAT,Applied Materials,77,2020-02-28,2026-06-15,0.7188262162201593,0.8402414948322682,0.7662337662337663
HW equipment,AMAT,Applied Materials,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.7187374061172485,0.6240285843197916,0.7532467532467533
HW equipment,AMAT,Applied Materials,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.7160156973077153,0.5948677475644499,0.8181818181818182
HW equipment,ASML,ASML,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.7109358371845376,0.5824144639487531,0.8311688311688312
HW equipment,KLAC,KLA,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.7082932709532838,0.4831170990460607,0.7922077922077922
HW equipment,7735.T,Screen Holdings,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.708287369630037,0.8020663259004045,0.8181818181818182
HW equipment,6146.T,Disco,7735.T,Screen Holdings,77,2020-02-28,2026-06-15,0.7065530551706666,0.6682049493600523,0.8311688311688312
HW equipment,ASML,ASML,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.7013797155900607,0.5827758781175874,0.7792207792207793
HW equipment,BESI.AS,BE Semiconductor Industries,KLAC,KLA,77,2020-02-28,2026-06-15,0.6982529510893224,0.9795737326117596,0.8311688311688312
HW equipment,6146.T,Disco,8035.T,Tokyo Electron,77,2020-02-28,2026-06-15,0.6974996779046312,0.6961609575860667,0.8051948051948052
HW equipment,BESI.AS,BE Semiconductor Industries,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.6881712455044036,0.7678614331799055,0.7272727272727273
HW equipment,7735.T,Screen Holdings,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.6789280320196085,0.6988513590762797,0.7272727272727273
HW equipment,8035.T,Tokyo Electron,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.6788846109051431,0.6528443869111181,0.7792207792207793
HW equipment,LRCX,Lam Research,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.6762664582270569,0.5799561506508057,0.8181818181818182
HW equipment,8035.T,Tokyo Electron,ASML,ASML,77,2020-02-28,2026-06-15,0.6754928081252671,0.792926066204227,0.7662337662337663
HW equipment,7735.T,Screen Holdings,KLAC,KLA,77,2020-02-28,2026-06-15,0.6726320232449559,0.9576710159117559,0.7922077922077922
HW equipment,8035.T,Tokyo Electron,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.6715587241512896,0.655004564567805,0.7532467532467533
HW equipment,7735.T,Screen Holdings,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.6695945094481063,0.6795576982583948,0.7012987012987013
HW equipment,6857.T,Advantest,7735.T,Screen Holdings,77,2020-02-28,2026-06-15,0.659845119993725,0.7717586712468726,0.7922077922077922
HW equipment,AMAT,Applied Materials,FORM,FormFactor,77,2020-02-28,2026-06-15,0.6590480150373037,0.5579749449661903,0.7402597402597403
HW equipment,6920.T,Lasertec,ASML,ASML,77,2020-02-28,2026-06-15,0.6539598222361258,0.9871594643160956,0.7402597402597403
HW equipment,ASM.AS,ASM International,FORM,FormFactor,77,2020-02-28,2026-06-15,0.6516778901860161,0.6089377468503562,0.7662337662337663
HW equipment,FORM,FormFactor,KLAC,KLA,77,2020-02-28,2026-06-15,0.649083380451297,0.9338162652476816,0.7662337662337663
HW equipment,6857.T,Advantest,8035.T,Tokyo Electron,77,2020-02-28,2026-06-15,0.6437829483787932,0.7946570132829679,0.7402597402597403
HW equipment,ASM.AS,ASM International,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.6413454463632466,0.5880742489985589,0.8181818181818182
HW equipment,7735.T,Screen Holdings,ASM.AS,ASM International,77,2020-02-28,2026-06-15,0.6405374474342428,0.6783947440608993,0.7662337662337663
HW equipment,BESI.AS,BE Semiconductor Industries,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.6403178791397602,0.6494448081836062,0.6883116883116883
HW equipment,ASM.AS,ASM International,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.6392502639914579,0.6212895371465105,0.7272727272727273
HW equipment,FORM,FormFactor,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.6327571975291687,0.6581430636900756,0.7532467532467533
HW equipment,6857.T,Advantest,6920.T,Lasertec,77,2020-02-28,2026-06-15,0.6276761580720408,0.6024924408693996,0.7402597402597403
HW equipment,MKSI,MKS Instruments,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.6229571707700778,0.5877264180707392,0.7272727272727273
HW equipment,FORM,FormFactor,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.6193948725329944,0.7087458561391415,0.7662337662337663
HW equipment,6920.T,Lasertec,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.6190345266197627,0.8541599356559133,0.7922077922077922
HW equipment,6857.T,Advantest,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.6183817885964453,0.8190246739866368,0.7922077922077922
HW equipment,8035.T,Tokyo Electron,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.6183576440687092,0.5690063174564968,0.8441558441558441
HW equipment,BESI.AS,BE Semiconductor Industries,FORM,FormFactor,77,2020-02-28,2026-06-15,0.6176003353828042,0.6022418470031704,0.7532467532467533
HW equipment,7735.T,Screen Holdings,ASML,ASML,77,2020-02-28,2026-06-15,0.6154641664095295,0.762457218247535,0.7402597402597403
HW equipment,6920.T,Lasertec,8035.T,Tokyo Electron,77,2020-02-28,2026-06-15,0.6083403459730367,0.7822956253309593,0.7402597402597403
HW equipment,6920.T,Lasertec,ASM.AS,ASM International,77,2020-02-28,2026-06-15,0.6073710691546941,0.783818644738131,0.7142857142857143
HW equipment,FORM,FormFactor,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.6065410175063756,0.5951965611566897,0.7662337662337663
HW equipment,6857.T,Advantest,ASM.AS,ASM International,77,2020-02-28,2026-06-15,0.6062748910616146,0.7510122840059464,0.7142857142857143
HW equipment,6920.T,Lasertec,KLAC,KLA,77,2020-02-28,2026-06-15,0.6037989105149153,1.0475015340915355,0.7402597402597403
HW equipment,6920.T,Lasertec,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.6025737842548851,0.7130366757369572,0.7402597402597403
HW equipment,8035.T,Tokyo Electron,FORM,FormFactor,77,2020-02-28,2026-06-15,0.6002900749831915,0.5629091128309973,0.7142857142857143
HW equipment,6857.T,Advantest,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.5955895474455083,0.7069700711207646,0.6753246753246753
HW equipment,6146.T,Disco,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.587140244135338,0.5392434211965061,0.7532467532467533
HW equipment,ASML,ASML,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.5865870499438576,0.4598305908196768,0.7922077922077922
HW equipment,6146.T,Disco,6920.T,Lasertec,77,2020-02-28,2026-06-15,0.5856905570260671,0.45457923429400926,0.7532467532467533
HW equipment,6857.T,Advantest,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.5808356903143294,0.6992844591884602,0.7012987012987013
HW equipment,6146.T,Disco,LRCX,Lam Research,77,2020-02-28,2026-06-15,0.579307695778929,0.6204045770555536,0.7532467532467533
HW equipment,BESI.AS,BE Semiconductor Industries,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.5754500135474082,0.5506444276478463,0.7532467532467533
HW equipment,ASML,ASML,FORM,FormFactor,77,2020-02-28,2026-06-15,0.5753468809528746,0.45961576235266366,0.7922077922077922
HW equipment,7735.T,Screen Holdings,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.5721693049957775,0.5556517064759312,0.7662337662337663
HW equipment,6920.T,Lasertec,AMAT,Applied Materials,77,2020-02-28,2026-06-15,0.5721059061749693,0.8148547233107877,0.7142857142857143
HW equipment,6146.T,Disco,AMAT,Applied Materials,77,2020-02-28,2026-06-15,0.5670030720170448,0.6268022382945966,0.7012987012987013
HW equipment,6857.T,Advantest,AMAT,Applied Materials,77,2020-02-28,2026-06-15,0.5656544542333928,0.773340824761441,0.7142857142857143
HW equipment,6146.T,Disco,KLAC,KLA,77,2020-02-28,2026-06-15,0.5627316035614861,0.7577134904969077,0.7012987012987013
HW equipment,6857.T,Advantest,FORM,FormFactor,77,2020-02-28,2026-06-15,0.5616943459645642,0.6501557680855002,0.7402597402597403
HW equipment,6146.T,Disco,ASM.AS,ASM International,77,2020-02-28,2026-06-15,0.559236847999958,0.5601426458491591,0.7272727272727273
HW equipment,6146.T,Disco,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.5551847971188205,0.5404599891812646,0.6363636363636364
HW equipment,6146.T,Disco,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.5548152259801875,0.5325099577310104,0.7142857142857143
HW equipment,6857.T,Advantest,ONTO,Onto Innovation,77,2020-02-28,2026-06-15,0.5481484473607235,0.6226095727731007,0.7662337662337663
HW equipment,6146.T,Disco,FORM,FormFactor,77,2020-02-28,2026-06-15,0.5477020583644,0.5126100795368105,0.7272727272727273
HW equipment,6920.T,Lasertec,7735.T,Screen Holdings,77,2020-02-28,2026-06-15,0.5428730519650687,0.6614877754976023,0.7142857142857143
HW equipment,6857.T,Advantest,KLAC,KLA,77,2020-02-28,2026-06-15,0.5389878835170455,0.897547238079294,0.7142857142857143
HW equipment,6857.T,Advantest,ASML,ASML,77,2020-02-28,2026-06-15,0.5247638284757996,0.760354478502588,0.6883116883116883
HW equipment,6920.T,Lasertec,MKSI,MKS Instruments,77,2020-02-28,2026-06-15,0.5187692699929369,0.6506671099718113,0.7012987012987013
HW equipment,6146.T,Disco,ASML,ASML,77,2020-02-28,2026-06-15,0.48629426961799194,0.5697400760783772,0.6753246753246753
HW equipment,7735.T,Screen Holdings,FORM,FormFactor,77,2020-02-28,2026-06-15,0.4824674099990966,0.47746972747486016,0.7142857142857143
HW equipment,6920.T,Lasertec,BESI.AS,BE Semiconductor Industries,77,2020-02-28,2026-06-15,0.47556504243341824,0.5880955792431205,0.6233766233766234
HW equipment,6920.T,Lasertec,FORM,FormFactor,77,2020-02-28,2026-06-15,0.459555652217259,0.5541655315988852,0.6363636363636364
Hyperscalers,BABA,Alibaba Group,TCEHY,TCEHY,77,2020-02-28,2026-06-12,0.6936357072522108,0.8680660673892524,0.7402597402597403
Hyperscalers,MSFT,Microsoft,ORCL,Oracle,77,2020-02-28,2026-06-12,0.6761389860822441,0.4202625820894222,0.8311688311688312
Hyperscalers,AMZN,Amazon,MSFT,Microsoft,77,2020-02-28,2026-06-12,0.6717341809524381,0.924030549336853,0.7402597402597403
Hyperscalers,AMZN,Amazon,GOOGL,Google,77,2020-02-28,2026-06-12,0.6560601247750593,0.7062494910798162,0.7012987012987013
Hyperscalers,GOOGL,Google,MSFT,Microsoft,77,2020-02-28,2026-06-12,0.546020366119982,0.6977232869139414,0.7272727272727273
Hyperscalers,AMZN,Amazon,ORCL,Oracle,77,2020-02-28,2026-06-12,0.42876606468946016,0.3666013277277663,0.7012987012987013
Hyperscalers,GOOGL,Google,ORCL,Oracle,77,2020-02-28,2026-06-12,0.2869229559108381,0.22788955429634178,0.7142857142857143
Hyperscalers,BABA,Alibaba Group,GOOGL,Google,77,2020-02-28,2026-06-12,0.22283802638165187,0.32597883509937325,0.5714285714285714
Hyperscalers,MSFT,Microsoft,TCEHY,TCEHY,77,2020-02-28,2026-06-12,0.11799998147902552,0.07900031101457532,0.5584415584415584
Hyperscalers,GOOGL,Google,TCEHY,TCEHY,77,2020-02-28,2026-06-12,0.10707286179793145,0.09160109148513786,0.5454545454545454
Hyperscalers,AMZN,Amazon,BABA,Alibaba Group,77,2020-02-28,2026-06-12,0.09515269103766079,0.07002215633930152,0.5064935064935064
Hyperscalers,BABA,Alibaba Group,MSFT,Microsoft,77,2020-02-28,2026-06-12,0.08911016672800808,0.16657189731098865,0.5324675324675324
Hyperscalers,BABA,Alibaba Group,ORCL,Oracle,77,2020-02-28,2026-06-12,0.08016754857511293,0.09314463096042896,0.5194805194805194
Hyperscalers,AMZN,Amazon,TCEHY,TCEHY,77,2020-02-28,2026-06-12,0.029963476838918014,0.02759484439697071,0.4805194805194805
Hyperscalers,ORCL,Oracle,TCEHY,TCEHY,77,2020-02-28,2026-06-12,-0.01190191551303129,-0.012819732952506742,0.5194805194805194
NAND,STX,Seagate Technology,WDC,Western Digital,77,2020-02-28,2026-06-15,0.7899067831449978,0.6874310082751968,0.7792207792207793
NAND,285A.T,Kioxia Holdings,WDC,Western Digital,18,2025-01-31,2026-06-15,0.7053693766550937,1.423585066982458,0.7222222222222222
NAND,285A.T,Kioxia Holdings,STX,Seagate Technology,18,2025-01-31,2026-06-15,0.6813091437277017,1.30235310814776,0.7222222222222222
Neocloud,IREN,IREN,NBIS,Nebius Group,20,2024-11-29,2026-06-12,0.6713240039376889,0.8269011968072972,0.75
OSAT / packiging,002156.SZ,Tongfu Microelectronics,600584.SS,JCET Group,77,2020-02-28,2026-06-15,0.7540197809880194,0.7518699307477291,0.7922077922077922
OSAT / packiging,AMKR,Amkor Technology,ASX,ASX,77,2020-02-28,2026-06-15,0.7253481654727022,0.9099937257318828,0.7792207792207793
OSAT / packiging,2449.TW,King Yuan Electronics,ASX,ASX,77,2020-02-28,2026-06-15,0.645461841527527,0.6289593296124744,0.8181818181818182
OSAT / packiging,067310.KQ,Hana Micron,ASX,ASX,77,2020-02-28,2026-06-15,0.4968961936965382,0.7351959508390818,0.6753246753246753
OSAT / packiging,002156.SZ,Tongfu Microelectronics,ASX,ASX,77,2020-02-28,2026-06-15,0.4530585780625801,0.5302026884169007,0.6363636363636364
OSAT / packiging,600584.SS,JCET Group,ASX,ASX,77,2020-02-28,2026-06-15,0.4512887263393002,0.5296415832906997,0.6883116883116883
OSAT / packiging,2449.TW,King Yuan Electronics,AMKR,Amkor Technology,77,2020-02-28,2026-06-15,0.4449433817082487,0.3455929394719491,0.7012987012987013
OSAT / packiging,2449.TW,King Yuan Electronics,600584.SS,JCET Group,77,2020-02-28,2026-06-15,0.4413828288852224,0.36647118631213227,0.6623376623376623
OSAT / packiging,067310.KQ,Hana Micron,AMKR,Amkor Technology,77,2020-02-28,2026-06-15,0.42341939449184557,0.49936293314546293,0.6623376623376623
OSAT / packiging,002156.SZ,Tongfu Microelectronics,2449.TW,King Yuan Electronics,77,2020-02-28,2026-06-15,0.40728480600749883,0.4891406832021931,0.6363636363636364
OSAT / packiging,067310.KQ,Hana Micron,2449.TW,King Yuan Electronics,77,2020-02-28,2026-06-15,0.36054401842560363,0.5474490928138805,0.6233766233766234
OSAT / packiging,600584.SS,JCET Group,AMKR,Amkor Technology,77,2020-02-28,2026-06-15,0.3529004319747618,0.3301322103385315,0.6233766233766234
OSAT / packiging,002156.SZ,Tongfu Microelectronics,067310.KQ,Hana Micron,77,2020-02-28,2026-06-15,0.3505956789086208,0.2773043552672929,0.6363636363636364
OSAT / packiging,002156.SZ,Tongfu Microelectronics,AMKR,Amkor Technology,77,2020-02-28,2026-06-15,0.32660859259773967,0.30466551066335845,0.6233766233766234
OSAT / packiging,067310.KQ,Hana Micron,600584.SS,JCET Group,77,2020-02-28,2026-06-15,0.3121023850365381,0.3934657491023717,0.6103896103896104
Server Networking,2345.TW,Accton Technology,ALAB,Astera Labs,27,2024-04-30,2026-06-15,0.637456986736762,0.298265375129075,0.7037037037037037
Server Networking,AVGO,Broadcom,CRDO,Credo Technology,53,2022-02-28,2026-06-15,0.6154006780464585,0.3052700924821843,0.6792452830188679
Server Networking,COHR,Coherent Corp,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.5866315178053362,0.6484460377481908,0.7792207792207793
Server Networking,ANET,Arista Networks,FN,Fabrinet,77,2020-02-28,2026-06-15,0.5719274785443883,0.6168125920404135,0.7272727272727273
Server Networking,MTSI,MACOM Technology,SMTC,Semtech,77,2020-02-28,2026-06-15,0.5713060386482707,0.40182719413434087,0.7662337662337663
Server Networking,CSCO,Cisco,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.5696455861862746,0.32747807738385637,0.7532467532467533
Server Networking,COHR,Coherent Corp,SMTC,Semtech,77,2020-02-28,2026-06-15,0.5662427001013903,0.4402319666477271,0.7792207792207793
Server Networking,ALAB,Astera Labs,CRDO,Credo Technology,27,2024-04-30,2026-06-15,0.561429571541417,0.6202178209880123,0.6666666666666666
Server Networking,300308.SZ,Zhongji Innolight,ALAB,Astera Labs,27,2024-04-30,2026-06-15,0.552313579026835,0.4882346459663018,0.6296296296296297
Server Networking,CRDO,Credo Technology,FN,Fabrinet,53,2022-02-28,2026-06-15,0.5494413054754473,1.084241765712422,0.7358490566037735
Server Networking,FN,Fabrinet,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.5326611385890719,0.43459264666839936,0.6753246753246753
Server Networking,COHR,Coherent Corp,CRDO,Credo Technology,53,2022-02-28,2026-06-15,0.5323938452990677,0.3423698816184915,0.7358490566037735
Server Networking,COHR,Coherent Corp,LITE,Lumentum,77,2020-02-28,2026-06-15,0.5312889010771946,0.5309093269549852,0.6883116883116883
Server Networking,ALAB,Astera Labs,SMTC,Semtech,27,2024-04-30,2026-06-15,0.5297443304607291,0.6812189045192442,0.5555555555555556
Server Networking,ANET,Arista Networks,AVGO,Broadcom,77,2020-02-28,2026-06-15,0.5121322768115957,0.5652578720875204,0.6883116883116883
Server Networking,CSCO,Cisco,NOK,Nokia,77,2020-02-28,2026-06-15,0.5027171247447386,0.3267885441610952,0.6753246753246753
Server Networking,AVGO,Broadcom,COHR,Coherent Corp,77,2020-02-28,2026-06-15,0.501550233889689,0.361730514675411,0.7012987012987013
Server Networking,AAOI,Applied Optoelectronics,LITE,Lumentum,77,2020-02-28,2026-06-15,0.4993083498658551,1.022333233725984,0.6753246753246753
Server Networking,AVGO,Broadcom,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.4980116490813763,0.39702573549034864,0.6883116883116883
Server Networking,AAOI,Applied Optoelectronics,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.49798648627681363,1.127872595398148,0.6623376623376623
Server Networking,ANET,Arista Networks,CSCO,Cisco,77,2020-02-28,2026-06-15,0.4978892908415205,0.7620771124699885,0.6753246753246753
Server Networking,CRDO,Credo Technology,CSCO,Cisco,53,2022-02-28,2026-06-15,0.49393908683670074,1.6163707289452725,0.6415094339622641
Server Networking,ANET,Arista Networks,CRDO,Credo Technology,53,2022-02-28,2026-06-15,0.48570841546614946,0.2435179417441917,0.7358490566037735
Server Networking,CSCO,Cisco,FN,Fabrinet,77,2020-02-28,2026-06-15,0.4738977227363273,0.33391102320464877,0.6883116883116883
Server Networking,CRDO,Credo Technology,MTSI,MACOM Technology,53,2022-02-28,2026-06-15,0.4721573517262838,0.9335312156325174,0.6415094339622641
Server Networking,ALAB,Astera Labs,CSCO,Cisco,27,2024-04-30,2026-06-15,0.47189156586952224,1.8028989112966773,0.4444444444444444
Server Networking,CRDO,Credo Technology,SMTC,Semtech,53,2022-02-28,2026-06-15,0.4708900575710306,0.5100059095348163,0.660377358490566
Server Networking,AVGO,Broadcom,CSCO,Cisco,77,2020-02-28,2026-06-15,0.44990962475608787,0.6239171823772502,0.6753246753246753
Server Networking,LITE,Lumentum,SMTC,Semtech,77,2020-02-28,2026-06-15,0.44749461862007206,0.3481586294108449,0.6753246753246753
Server Networking,LITE,Lumentum,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.44664897473712206,0.49406623881135686,0.6753246753246753
Server Networking,2345.TW,Accton Technology,ANET,Arista Networks,77,2020-02-28,2026-06-15,0.44561329979221137,0.4392929958358182,0.6623376623376623
Server Networking,ANET,Arista Networks,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.4435185140989247,0.39026120615447546,0.6883116883116883
Server Networking,AAOI,Applied Optoelectronics,FN,Fabrinet,77,2020-02-28,2026-06-15,0.4421204319500208,1.2273027627569655,0.6753246753246753
Server Networking,AVGO,Broadcom,FN,Fabrinet,77,2020-02-28,2026-06-15,0.4400825453128335,0.43001335179638694,0.7012987012987013
Server Networking,ALAB,Astera Labs,AVGO,Broadcom,27,2024-04-30,2026-06-15,0.43502053228557974,0.8741730779665369,0.5555555555555556
Server Networking,ALAB,Astera Labs,ANET,Arista Networks,27,2024-04-30,2026-06-15,0.43419530629866876,0.9166149204500237,0.6666666666666666
Server Networking,COHR,Coherent Corp,FN,Fabrinet,77,2020-02-28,2026-06-15,0.4281102314460885,0.580006278677486,0.7662337662337663
Server Networking,COHR,Coherent Corp,CSCO,Cisco,77,2020-02-28,2026-06-15,0.42335297371243935,0.8140171741645029,0.7402597402597403
Server Networking,FN,Fabrinet,LITE,Lumentum,77,2020-02-28,2026-06-15,0.4163272727475131,0.307077068197613,0.6883116883116883
Server Networking,MTSI,MACOM Technology,NOK,Nokia,77,2020-02-28,2026-06-15,0.4135704439647256,0.46764375912724965,0.5584415584415584
Server Networking,ANET,Arista Networks,COHR,Coherent Corp,77,2020-02-28,2026-06-15,0.4080658594183391,0.3248369632210709,0.7272727272727273
Server Networking,CRDO,Credo Technology,LITE,Lumentum,53,2022-02-28,2026-06-15,0.40384665005789244,0.5605846638942822,0.660377358490566
Server Networking,FN,Fabrinet,NOK,Nokia,77,2020-02-28,2026-06-15,0.40111543178335735,0.3700550881773239,0.5974025974025974
Server Networking,CSCO,Cisco,SMTC,Semtech,77,2020-02-28,2026-06-15,0.40020035891861666,0.16181749707152487,0.6753246753246753
Server Networking,2345.TW,Accton Technology,FN,Fabrinet,77,2020-02-28,2026-06-15,0.3972478207767787,0.4223474983705644,0.6103896103896104
Server Networking,AAOI,Applied Optoelectronics,SMTC,Semtech,77,2020-02-28,2026-06-15,0.3926465065418971,0.6254818830244082,0.6103896103896104
Server Networking,AAOI,Applied Optoelectronics,COHR,Coherent Corp,77,2020-02-28,2026-06-15,0.39040552724011396,0.7999263375102614,0.6753246753246753
Server Networking,ALAB,Astera Labs,MTSI,MACOM Technology,27,2024-04-30,2026-06-15,0.3798443209712499,0.8492519252624302,0.5185185185185185
Server Networking,COHR,Coherent Corp,NOK,Nokia,77,2020-02-28,2026-06-15,0.35822266864661884,0.4477413064177527,0.5714285714285714
Server Networking,AVGO,Broadcom,SMTC,Semtech,77,2020-02-28,2026-06-15,0.35792906213092307,0.20069965694088074,0.6623376623376623
Server Networking,2345.TW,Accton Technology,MTSI,MACOM Technology,77,2020-02-28,2026-06-15,0.3539733328460282,0.30705085311171076,0.5064935064935064
Server Networking,2345.TW,Accton Technology,AAOI,Applied Optoelectronics,77,2020-02-28,2026-06-15,0.34662915775339237,0.13275850966243088,0.5584415584415584
Server Networking,ANET,Arista Networks,NOK,Nokia,77,2020-02-28,2026-06-15,0.3434926682254279,0.3417643424923602,0.6363636363636364
Server Networking,AVGO,Broadcom,NOK,Nokia,77,2020-02-28,2026-06-15,0.3394806246559104,0.3060270380106853,0.6103896103896104
Server Networking,2345.TW,Accton Technology,CRDO,Credo Technology,53,2022-02-28,2026-06-15,0.3333335138548205,0.16249584049523488,0.6226415094339622
